Id	Longitude	Latitude	Population	ClinicWalkability
141373143680849	82.881408	55.121919	3.06	3
141373143646648	82.98053	55.159001	3.06	5
141373143643424	83.024665	55.050058	3.06	3
141373143532416	82.897772	54.995399	59.78	3
141373143644420	82.917433	55.118175	3.06	4
141373143519992	82.98663	55.041897	122.97	1
141373143518653	82.915315	55.052809	170.8	2
141373143567371	82.829879	54.977682	3.06	3
141373143615519	82.948274	54.942204	3.06	3
70030076154132707	82.976195	55.156834	3.06	5
70030076193909136	82.879891	54.961947	3.06	3
70030076176802861	82.919127	55.059144	669.53	2
141373143621776	83.121065	54.954338	3.06	4
141373143631766	83.073812	54.921849	3.06	2
141373143606364	82.95392	54.865391	3.06	4
141373143569658	82.826432	54.981463	157.13	1
141373143562164	82.954797	55.069813	3.06	2
141373143524322	82.986933	55.028337	3.06	3
141373143614043	82.916543	54.97664	3.06	2
70030076261934977	83.016101	55.077434	3.06	4
70030076347042684	82.901131	55.100449	3.06	5
70030076321099710	83.036286	55.066113	3.06	5
141373143604226	83.065149	54.887487	3.06	5
141373143613818	82.803725	54.988984	3.06	3
141373143643126	83.045931	54.967139	3.06	4
141373143645481	82.878952	55.042455	3.06	2
141373143538349	82.972742	54.864049	613.16	2
141373143628649	82.991634	55.002028	3.06	3
141373143610093	82.836205	54.972835	3.06	3
141373143633710	82.995908	55.038651	3.06	2
141373143620019	82.840729	55.014411	3.06	5
141373143645370	82.881606	55.038784	3.06	3
70030076347029005	82.893871	55.09849	3.06	4
141373143615758	82.948179	54.944704	3.06	2
141373143612214	82.855976	54.978666	3.06	3
141373143645236	82.923809	55.112946	3.06	4
70030076275501864	83.03103	55.064704	3.06	5
70030076189793931	82.810175	54.977157	3.06	3
70030076334927825	82.935522	54.859619	3.06	5
141373143690561	82.894046	55.083262	3.06	3
141373143543110	83.139081	54.960998	3.06	5
70030076327270983	82.939428	54.849123	3.06	5
70030076210599176	83.124617	54.932757	3.06	2
141373143619596	82.891803	55.012302	3.06	1
141373143607835	82.839653	54.980846	3.06	3
141373143601522	83.047908	54.852126	3.06	2
141373143641333	82.954869	55.063672	3.06	3
141373143518793	82.931791	55.055772	184.46	2
141373143563967	82.848122	54.958336	3.06	3
141373143618597	82.875556	55.018088	3.06	4
141373143639461	82.892431	55.073396	3.06	3
141373164273792	82.880068	54.981099	378.84	1
70030076131180001	83.014484	55.065851	3.06	3
141373143534196	82.98246	54.995113	19.13	3
70030076205619217	83.081913	54.909023	3.06	4
141373143624253	83.139349	54.963471	3.06	5
141373143539649	83.108054	54.843005	61.49	3
141373143552423	82.992132	55.022121	3.06	4
141373143609052	82.855203	54.985576	3.06	2
141373169540913	82.959543	55.035451	638.78	3
141373143637646	82.874188	55.06944	3.06	4
141373143629040	83.074655	54.931829	3.06	3
70030076287377318	83.112888	54.925703	3.06	4
141373143637874	82.939772	55.060352	3.06	3
141373143630204	82.983466	55.01331	3.06	3
141373143629525	82.983784	54.996125	3.06	3
141373143631949	83.073356	54.917061	3.06	3
141373143628579	82.994624	55.002948	3.06	4
141373143618864	82.850118	55.030312	3.06	2
70030076330699820	82.936084	54.849126	3.06	5
141373143642634	82.981311	55.004604	3.06	3
141373143616833	82.962244	54.950058	3.06	2
141373143567130	82.797178	54.988213	3.06	4
141373143645475	82.885058	55.039522	3.06	2
141373143620932	82.846121	55.028464	3.06	3
70030076262891152	83.012897	55.081997	3.06	4
141373143560510	82.954038	54.865107	3.06	3
141373143624080	83.143598	54.963675	3.06	5
141373143521047	82.917373	55.035785	153.72	2
141373143529947	82.879844	54.989791	99.06	1
141373143628240	82.985279	55.00789	3.06	3
70030076138454484	82.92786	54.93267	0	3
141373143624063	83.066385	54.978732	3.06	4
141373143577134	82.966281	55.074719	204.96	2
141373143612038	82.951146	54.958846	3.06	3
141373143564948	82.8858	55.018834	3.06	3
70030076169123614	83.058765	54.981159	298.9	5
141373143624581	83.113166	54.957395	3.06	4
141373143638550	82.943388	55.061969	3.06	3
70030076261944565	83.029678	55.083009	3.06	5
141373143622483	83.113684	54.941911	3.06	3
141373143606137	82.962911	54.870087	3.06	4
70030076190547049	82.797133	54.984091	3.06	3
70030076327496034	82.932352	54.844045	3.06	5
70030076307553756	83.053915	54.891411	3.06	5
70030076218393829	82.992122	55.1571	3.06	5
141373143567736	82.843192	54.978065	3.06	3
141373143636884	83.007716	55.064559	3.06	3
70030076262937436	83.023834	55.087725	3.06	5
70030076284637334	83.039637	54.877479	3.06	5
141373143642321	82.934281	55.097255	3.06	2
141373143609212	82.853628	54.983346	3.06	3
141373143616472	82.889526	54.964048	3.06	3
141373143601544	83.050449	54.853978	3.06	3
141373143607656	82.840814	54.977958	3.06	3
141373143576587	83.110852	54.937172	457.74	3
141373143551388	83.028361	55.049539	3.06	3
141373143535465	82.910417	54.932406	368.92	1
141373143645693	82.870395	55.087997	3.06	5
141373143567459	82.829402	54.973789	3.06	3
141373143620126	82.845499	55.029297	3.06	3
141373143642010	82.954927	55.063043	3.06	3
141373143538761	83.089109	54.868744	551.68	3
141373143539106	83.099244	54.86799	126.39	2
141373143625672	82.98816	55.002171	3.06	3
141373143576447	82.953526	54.998266	3.06	3
141373143637076	82.875119	55.042244	3.06	2
141373143628263	83.077256	54.975718	3.06	3
141373143639444	82.950806	55.058718	3.06	3
141373143530255	82.860176	54.990165	242.53	1
141373143645919	82.951399	55.179571	3.06	1
70030076156282626	82.87298	54.93279	3.06	3
141373143640924	82.890801	55.074669	3.06	3
141373143605860	82.948679	54.867114	3.06	4
141373143642764	82.898304	55.110193	3.06	4
141373143620871	83.123046	54.958123	3.06	4
141373143628557	82.989934	54.991886	3.06	3
141373143686387	82.80657	55.030729	75.15	4
141373143635524	83.015409	55.04581	3.06	2
70030076262887368	83.023028	55.084783	3.06	5
141373173317326	82.990435	55.00062	3.06	3
141373143639411	82.951758	55.058687	3.06	3
141373143676716	82.90453	55.110598	3.06	5
141373143631151	82.972125	55.013494	3.06	2
141373143645251	82.990783	55.052444	3.06	3
141373143547667	83.10055	54.819261	3.06	3
141373143519853	82.980296	55.050004	13.66	2
141373143518689	82.917828	55.053998	245.95	2
141373143644330	83.049225	54.964006	3.06	4
141373143633750	82.965383	55.007529	3.06	1
141373143633003	82.970083	55.015015	3.06	2
141373143618842	82.851843	55.029906	3.06	2
141373143632957	83.029137	55.043922	3.06	3
141373143549801	82.993372	54.985624	3.06	3
141373143633754	82.967226	55.015497	3.06	3
141373143620617	83.116882	54.959988	3.06	4
141373143617767	82.78904	55.011052	3.06	3
141373143557525	82.908373	55.119661	3.06	4
141373143546374	83.076376	54.9789	3.06	3
141373143603605	83.058581	54.881132	3.06	5
141373143619445	82.796427	55.021537	3.06	2
141373143628302	82.985298	55.00816	3.06	3
141373175639716	82.8494	55.048338	3.06	3
141373143528772	82.825783	54.986935	30.74	2
141373143521338	82.939567	55.014224	136.64	2
141373143543141	83.144068	54.963526	3.06	5
70030076165326030	82.851308	55.028392	3.06	2
70030076347168318	83.123432	54.916093	3.06	5
70030076202090752	83.011618	54.940162	3.06	5
141373143560575	82.864839	55.044697	3.06	2
141373143621799	83.12455	54.944293	3.06	2
141373143619730	82.898859	55.012709	3.06	1
141373143687721	83.072268	55.03742	3.06	5
141373143642677	82.947991	55.067478	3.06	3
70030076170507000	82.867404	55.024027	3.06	5
70030076249921641	83.040349	54.87503	3.06	5
70030076262896149	83.019129	55.084478	3.06	5
70030076173810940	82.967275	55.049446	394.54	2
141373143610694	82.829027	54.976972	3.06	3
70030076130572118	82.940781	54.966134	3.06	3
141373143617404	82.808705	55.000459	3.06	4
70030076178906816	82.787099	55.012425	3.06	3
70030076321339169	83.029905	55.063096	3.06	5
141373143604641	83.108951	54.897408	3.06	3
141373143637803	82.878569	55.06913	3.06	4
70030076347028807	82.896145	55.100805	3.06	5
70030076249924494	83.045702	54.880454	3.06	5
141373143617508	82.812546	54.99848	3.06	4
141373143619015	82.831391	54.977917	3.06	3
141373143624271	82.781571	55.016954	3.06	2
141373143627928	83.069985	54.926887	3.06	3
141373143642611	82.936168	55.09607	3.06	2
141373143558891	82.975979	55.017133	3.06	3
141373186771003	83.021928	55.049626	3.06	3
141373143624885	83.121024	54.945023	3.06	2
141373143677467	83.072341	55.062013	3.06	5
70030076347433392	83.124327	54.920817	3.06	4
141373143678506	82.870616	55.019507	3.06	4
141373143521482	82.9309	55.026208	30.74	2
141373143631747	82.986745	55.014735	3.06	3
70030076334691181	82.937497	54.856912	3.06	5
141373143678958	82.983539	55.160148	3.06	5
141373143627580	83.087295	54.979336	3.06	3
141373143622225	83.116272	54.942644	3.06	2
141373143628248	82.979853	55.014807	3.06	3
141373143544004	83.120584	54.945695	3.06	3
141373143627990	82.959777	54.998484	3.06	3
141373143606554	82.96736	54.867246	3.06	3
141373143624541	83.117904	54.945114	3.06	3
141373143618085	82.884531	55.011345	3.06	3
70030076307555117	83.055926	54.891535	3.06	5
70030076261933598	83.020863	55.078221	3.06	4
70030076162624804	82.862042	54.956814	3.06	3
70030076200112621	82.906113	54.971448	3.06	2
141373143633991	82.969231	55.017612	3.06	3
141373143534296	83.008467	54.998705	397.96	5
141373143564830	82.860082	54.975083	3.06	3
141373143635485	83.014229	55.046518	3.06	2
141373143627564	83.085048	54.978858	3.06	3
141373143620046	83.146467	54.943249	3.06	4
141373143641549	82.903886	55.071	3.06	3
141373143609244	82.852543	54.982683	3.06	3
70030076321131450	83.034323	55.061077	3.06	5
70030076325495407	82.992152	55.160407	3.06	5
141373143549772	82.989541	54.98315	3.06	4
70030076347043140	82.898383	55.096079	3.06	4
141373143601290	83.008181	54.878268	3.06	5
141373143552008	83.006583	55.045772	3.06	2
141373143612512	82.856988	54.977714	3.06	3
141373143628476	82.994188	55.026631	3.06	4
141373143585863	82.895808	55.008865	3.06	1
141373143628854	82.98909	54.991759	3.06	3
141373143689940	83.055467	54.924327	3.06	4
141373143615475	82.948135	54.941445	3.06	3
141373143530644	82.877159	54.977845	27.33	2
141373143560439	82.945247	54.865445	3.06	4
70030076334657871	82.930123	54.860795	3.06	5
70030076262927384	83.024288	55.087114	3.06	5
70030076321566217	82.9459	54.861273	3.06	4
141373143596860	82.985556	55.162229	3.06	5
141373143518539	82.975519	55.056792	102.48	2
141373143517607	82.944686	55.066101	204.96	3
141373143558347	82.88814	55.080315	3.06	3
141373143634589	83.022999	55.045881	3.06	3
141373143610051	82.833405	54.973697	3.06	3
141373143550470	82.992032	55.059809	3.06	2
141373143533428	82.912818	54.984068	136.64	2
70030076321637682	82.94402	54.859611	3.06	4
70030076321395383	82.934003	54.863887	3.06	5
70030076287865446	83.058439	54.926741	3.06	3
70030076201935208	83.023153	55.055632	3.06	4
70030076177320075	82.903694	55.099824	3.06	5
70030076307553748	83.053543	54.891515	3.06	5
141373160214438	82.843314	55.035519	3.06	3
141373143640830	82.889569	55.072299	3.06	3
141373143520388	82.976987	55.039179	245.95	2
141373143566753	82.859376	54.974701	3.06	3
141373186790199	83.032194	55.048081	3.06	4
70030076328331190	82.933759	54.843034	3.06	5
70030076347029051	82.895266	55.098536	3.06	4
141373143537989	82.983884	54.862369	203.25	2
141373143542847	83.04709	54.966408	3.06	4
141373143687760	83.072834	55.065295	3.06	5
141373143640271	82.949958	55.065349	3.06	2
141373143632805	82.972241	55.017076	3.06	3
141373143607149	82.952103	54.86417	3.06	4
141373143646610	82.98017	55.157332	3.06	5
141373143620968	82.8736	55.024288	3.06	4
141373143628114	82.989582	55.000271	3.06	3
141373143638942	82.957748	55.062597	3.06	3
70030076321227771	83.029734	55.06169	3.06	5
141373143623230	82.980653	54.950656	3.06	3
141373143609133	82.853777	54.984541	3.06	3
141373143611507	82.842917	54.977617	3.06	3
141373143637864	82.941912	55.050767	3.06	2
141373143540960	82.973263	55.100987	170.8	3
141373143631427	82.945031	55.019976	3.06	1
141373143607968	82.844745	54.981078	3.06	3
141373143610866	82.877157	54.968832	3.06	2
70030076139684829	82.813575	55.105734	3.06	5
141373143628012	82.984461	55.007099	3.06	3
141373143606024	83.004354	54.873595	3.06	4
141373143618297	82.801984	55.018786	3.06	3
141373143533309	82.898324	54.97865	81.98	2
141373143614734	82.925299	54.97776	3.06	3
141373143630732	82.955173	55.016992	3.06	2
141373143562010	82.946478	55.064365	3.06	3
70030076321146892	83.03337	55.061569	3.06	5
70030076347158280	83.126588	54.918138	3.06	5
70030076334691032	82.935366	54.857904	3.06	5
141373143572276	82.972729	55.047284	34.16	2
141373143611183	82.883543	54.968677	3.06	2
141373143558737	82.988188	55.007521	3.06	3
141373169463554	82.908959	55.101436	3.06	5
141373143638494	82.953841	55.060556	3.06	3
141373143608489	82.847579	54.98183	3.06	3
70030076327411478	82.940671	54.847652	3.06	5
70030076261945084	83.031102	55.084074	3.06	5
141373143557227	82.897397	55.134115	3.06	3
141373143537278	83.085274	54.928703	81.98	2
141373143612307	82.883449	54.972085	3.06	2
141373143622935	83.113167	54.954134	3.06	4
70030076180908615	82.799368	55.01275	3.06	3
141373143632647	83.010537	55.044459	3.06	1
141373143644382	82.884224	55.079584	3.06	3
141373143625834	82.986737	54.987405	3.06	3
141373143535549	82.901394	54.93953	170.8	1
70030076307554428	83.053663	54.889999	3.06	5
141373143634252	82.959897	55.018714	3.06	3
141373143639201	83.014022	55.050955	3.06	3
141373143549508	83.041487	55.071979	3.06	5
141373143620079	82.792988	55.028098	3.06	3
141373143624817	83.138586	54.961397	3.06	5
141373143689707	83.107257	54.942352	3.06	3
141373143563773	82.931128	55.101377	3.06	1
141373143632458	82.994352	54.992204	3.06	3
141373143547240	83.070126	54.911024	3.06	4
141373143624912	83.136646	54.961774	3.06	5
141373143613027	82.831819	54.971447	3.06	3
141373143612563	82.962046	54.963508	3.06	2
141373143636313	82.99508	55.06085	3.06	2
141373143613404	82.797258	54.990588	3.06	4
141373143557181	82.888032	54.964322	3.06	3
141373143586203	82.999189	54.871212	3.06	4
141373143637757	82.90383	55.053945	3.06	2
70030076155995894	83.028079	55.075266	3.06	4
70030076315450483	82.997796	54.945411	3.06	5
141373143636443	82.88629	55.053588	3.06	2
141373143641774	82.888736	55.082347	3.06	3
141373143627612	83.088281	54.978137	3.06	3
141373143606713	82.966253	54.865244	3.06	3
70030076262938663	83.008219	55.082356	3.06	4
70030076249922609	83.042126	54.877105	3.06	5
141373143627161	83.09699	54.979754	3.06	3
141373143616595	82.844674	54.957742	3.06	3
141373143608862	82.847539	54.977689	3.06	4
141373143622240	83.120009	54.957049	3.06	4
141373143519332	82.927791	55.037159	34.16	3
141373143596907	82.977941	54.939564	3.06	4
141373143638908	83.005053	55.075494	3.06	3
141373143551389	83.028407	55.049808	3.06	3
141373143615691	82.947878	54.943143	3.06	3
141373143628569	83.06975	54.981397	3.06	4
70030076250647571	83.036448	54.864543	3.06	5
70030076249783537	83.040281	54.868158	3.06	5
70030076185806566	82.781658	55.016232	3.06	3
70030076249784122	83.039571	54.867849	3.06	5
70030076321567149	82.950364	54.861501	3.06	4
70030076288026708	83.045104	54.882775	3.06	5
70030076321395247	82.929155	54.865954	3.06	5
70030076257027098	83.107844	54.955993	3.06	4
70030076284738282	83.049543	54.88939	3.06	5
141373143687827	83.049458	55.071975	3.06	5
141373143642756	82.950814	55.067495	3.06	3
141373143567380	82.827483	54.977572	3.06	2
141373143639756	82.90066	55.077747	3.06	1
141373143623248	83.11041	54.942922	3.06	3
141373143634693	82.994195	55.044002	3.06	2
141373143633639	83.0013	55.049549	3.06	3
141373143609632	82.853811	54.980576	3.06	3
141373143553936	82.991495	55.046693	3.06	3
141373165635313	82.945518	54.950261	3.06	3
141373143554291	83.005329	55.072381	3.06	3
141373143550002	83.008268	54.987381	3.06	5
141373143645609	82.899243	55.124355	3.06	3
141373143533423	82.912988	54.985916	136.64	2
141373143543697	83.112282	54.942513	3.06	3
141373143617584	82.792176	55.012882	3.06	3
141373143606871	82.96233	54.867283	3.06	3
141373143622557	83.134431	54.963159	3.06	4
141373143552421	82.992272	55.022615	3.06	4
141373143550933	83.011654	55.059321	3.06	3
141373187069665	83.015301	55.071524	3.06	3
141373143621438	82.980759	54.945503	3.06	4
70030076192326907	82.954537	54.945401	3.06	1
70030076207701234	82.877802	55.123445	3.06	3
70030076321126738	83.035886	55.05882	3.06	5
70030076307552014	83.057036	54.897865	3.06	5
70030076218154714	82.984659	55.16365	3.06	5
70030076262875784	83.016523	55.081578	3.06	4
141373143641382	82.933774	55.090236	3.06	3
141373143632790	82.9539	55.033935	3.06	3
141373143597638	83.014345	54.983685	3.06	5
141373143635224	82.988295	55.06071	3.06	2
141373143645864	82.951244	55.176543	3.06	1
141373143678155	82.89748	55.010784	3.06	1
141373143687859	83.043236	55.065233	3.06	5
141373143572415	82.933597	54.97743	3.06	3
141373143676788	82.892927	55.115936	3.06	4
70030076249780347	83.039491	54.868894	3.06	5
70030076321395848	82.931804	54.863591	3.06	5
70030076347169416	83.133377	54.913258	3.06	5
70030076261995945	83.013111	55.079458	3.06	4
70030076219674537	83.046846	54.963562	3.06	4
141373143527506	82.917712	55.072803	13.66	3
141373143606615	82.958702	54.865932	3.06	3
141373143687543	82.997944	54.939628	3.42	5
141373143632775	83.028612	55.04701	3.06	3
141373143547284	83.071382	54.923103	3.06	2
141373143640431	82.886923	55.076455	3.06	3
141373143520552	82.978089	55.031412	100.77	2
141373143626573	82.997968	55.001797	3.06	4
141373143644449	82.917588	55.119652	3.06	4
141373143539712	83.106094	54.835511	109.31	1
141373143559953	82.897799	55.079269	3.06	2
141373143567635	82.816089	54.981427	3.06	2
70030076189757130	82.825203	54.978343	3.06	2
70030076327251867	82.944298	54.849865	3.06	5
141373143610981	82.877345	54.967239	3.06	1
141373143551825	83.019779	55.042161	3.06	3
141373143679011	82.967057	55.163167	3.06	4
141373143637675	82.876058	55.069026	3.06	4
141373143590767	83.005966	54.988853	6.83	4
141373143563747	82.930499	55.095991	3.06	2
141373143633079	83.071203	54.917709	3.06	3
141373143626012	82.981113	54.986292	3.06	3
141373143628773	82.990731	54.993002	3.06	3
141373143614391	82.9754	54.957207	3.06	2
70030076191073939	82.843584	54.982036	3.06	3
70030076249961578	83.043348	54.87669	3.06	5
70030076280992409	83.032021	55.001277	3.06	5
141373143607741	82.841881	54.978223	3.06	3
141373143572043	82.893649	55.010521	3.06	1
70030076168173399	83.030898	55.050189	163.97	4
70030076321566220	82.946035	54.861495	3.06	4
141373143607456	82.840334	54.97122	3.06	3
141373143563258	83.002429	54.940309	3.06	5
141373143555198	82.934013	55.014461	3.06	3
141373143542915	83.12158	54.954213	3.06	4
141373143620637	82.864994	55.016356	3.06	4
141373143642326	82.980339	55.00589	3.06	2
141373143533712	82.915787	54.966709	13.66	3
141373143617417	82.866789	55.020528	3.06	5
141373143676364	82.998308	54.991761	3.06	4
141373143629275	82.984783	55.015781	3.06	3
141373143678846	82.986632	55.159682	3.06	5
141373143635391	83.012589	55.048553	3.06	3
141373143542423	83.118227	54.958438	3.06	4
70030076263795748	83.027	55.088293	3.06	5
70030076249921647	83.040703	54.875675	3.06	5
70030076275677826	82.765818	55.001055	3.06	5
70030076334903886	82.930563	54.858967	3.06	5
70030076254272226	82.997473	54.869543	3.06	4
141373143636410	83.013457	55.062279	3.06	3
141373143638407	82.903587	55.07141	3.06	3
70030076321229543	83.029911	55.062344	3.06	5
141373143639318	82.898451	55.075444	3.06	2
141373143640423	82.886882	55.076323	3.06	3
141373143615606	82.935688	54.978655	3.06	4
141373143631276	82.94401	55.019274	3.06	1
141373143518602	82.917331	55.054701	136.64	2
141373143623520	83.062607	54.978611	3.06	4
70030076261997297	83.017301	55.08106	3.06	4
70030076327268668	82.941776	54.849754	3.06	5
141373143572904	82.908338	55.117497	3.06	4
141373143529942	82.879834	54.991306	51.24	1
70030076330697306	82.936551	54.849696	3.06	5
141373143690017	82.98075	54.938783	3.06	4
141373143564569	82.839014	55.035263	13.66	4
141373143632072	82.9618	55.022283	3.06	3
141373143607474	82.837962	54.97215	3.06	3
141373143633341	83.006892	55.047277	3.06	2
141373143624109	83.11337	54.943141	3.06	3
141373143521173	82.929707	55.018716	87.11	1
141373143604052	83.056226	54.882476	3.06	5
141373143564582	82.950819	54.946305	3.06	2
141373143620504	83.115688	54.946922	3.06	3
141373143675766	82.953662	55.025821	3.06	3
141373143613923	82.858913	54.962919	3.06	3
141373143539795	83.114882	54.837249	109.31	2
141373143572374	82.92659	54.980826	3.06	3
141373143635961	82.999167	55.061433	3.06	2
141373143617704	82.8358	55.01372	3.06	5
141373143635830	83.026653	55.047081	3.06	3
141373143633614	83.001627	55.050849	3.06	3
70030076192327775	82.787559	54.982484	459.44	4
141373143617620	82.840742	55.013046	3.06	5
141373143617468	82.869138	55.019389	3.06	5
141373143533014	82.886248	54.974369	273.28	1
141373143530496	82.875503	54.976424	13.66	3
141373143631179	83.070844	54.912575	3.06	4
141373143620469	83.114784	54.945909	3.06	3
141373143614461	82.798363	54.986621	3.06	4
141373143640417	82.917456	55.077127	3.06	3
141373143601556	83.047595	54.852941	3.06	2
141373143565428	82.779383	55.015543	3.06	3
141373143604247	83.062212	54.887373	3.06	5
141373143607966	82.844122	54.98105	3.06	3
141373143643471	82.940003	55.095297	3.06	3
141373143679900	83.007248	54.93998	13.91	5
141373143517896	82.961821	55.079419	35.87	3
70030076334664874	82.929183	54.858504	3.06	5
70030076321207775	83.037172	55.063286	3.06	5
70030076212064956	83.042889	54.886053	3.06	5
70030076262895437	83.021224	55.084706	3.06	5
141373143616525	82.802074	54.990318	3.06	4
141373143614632	82.865839	54.973038	3.06	3
141373143567113	82.796628	54.987447	3.06	4
141373143550049	82.982898	55.056115	3.06	2
141373143520367	82.976062	55.036897	141.76	1
70030076262934299	83.01576	55.084481	3.06	5
141373143641362	82.957715	55.064062	3.06	2
141373143518986	82.921996	55.037795	56.36	2
141373143615263	82.838251	54.948803	3.06	4
141373143617494	82.825602	55.016391	3.06	5
141373143605853	82.94352	54.867073	3.06	4
141373143601512	83.047391	54.851668	3.06	2
141373143596842	83.10997	54.956012	3.06	4
141373143645714	82.946292	55.175467	3.06	2
141373143551583	83.018532	55.051639	3.06	3
141373143542838	83.114098	54.952755	3.06	4
141373143678725	82.850557	55.025422	3.06	2
141373143614177	82.96496	54.965255	3.06	2
141373143638159	82.882527	55.070717	3.06	3
141373143643309	82.897594	55.116481	3.06	4
141373143643244	82.898873	55.115944	3.06	4
141373143678277	82.947565	55.064688	3.06	3
141373143637677	82.876211	55.068846	3.06	4
141373143637377	82.8747	55.041205	3.06	3
70030076249823456	83.042643	54.871719	3.06	5
141373143571262	82.98972	55.019932	3.06	4
141373143638100	82.899606	55.072292	3.06	2
141373143630888	82.955526	55.021986	3.06	2
141373186495804	82.865506	54.940513	3.06	3
141373143606186	83.003712	54.872107	3.06	4
141373143620949	83.125799	54.956607	3.06	4
141373143612733	82.844525	54.976106	3.06	3
141373143636166	83.069809	55.046893	3.06	5
70030076249922602	83.041919	54.875618	3.06	5
70030076261972513	83.031136	55.084858	3.06	5
141373143522309	82.954512	55.014455	119.56	2
141373143515958	82.958968	55.09689	136.64	3
141373143642233	82.911025	55.102453	3.06	5
141373143676678	82.91457	55.109815	3.06	5
141373143625025	83.078106	54.978846	3.06	3
141373143627836	82.983441	55.016098	3.06	3
141373143625582	82.996382	55.002661	3.06	4
70030076318304381	82.947744	54.968711	3.06	3
70030076347028813	82.895135	55.100675	3.06	5
70030076199646417	82.975774	55.165274	3.06	4
70030076347158160	83.123245	54.91723	3.06	5
70030076203945185	83.054966	55.06688	3.06	5
141373143621588	83.120834	54.955465	3.06	4
141373143635730	83.010013	55.048683	3.06	3
141373143618710	82.9235	54.987582	3.06	3
141373143519042	82.925703	55.04253	54.66	2
70030076330654934	82.942997	54.852251	3.06	5
141373143620451	82.846666	55.025339	3.06	3
141373143612696	82.848902	54.976511	3.06	3
141373143524883	82.986206	55.163113	3.06	5
141373143642227	82.915209	55.073884	3.06	3
141373143620927	82.843476	55.02875	3.06	3
70030076284731941	83.046259	54.883157	3.06	5
141373143538487	82.974953	54.859793	102.48	1
141373143634335	82.992239	55.057189	3.06	2
141373143545076	83.062486	54.94958	3.06	2
141373143640250	82.949104	55.064855	3.06	3
141373143572413	82.934024	54.978151	3.06	3
141373143676805	83.001166	54.940908	3.06	5
141373143610858	82.888307	54.969555	3.06	2
141373143563405	82.950815	55.176645	3.06	1
70030076145257980	82.839668	55.032232	3.06	3
141373171549567	82.869659	54.934148	3.06	4
141373143632781	82.977777	55.009253	3.06	2
141373160022580	83.028725	55.045685	3.06	3
141373143643879	82.912699	55.118026	3.06	4
141373143526876	82.857881	55.027494	13.66	1
141373143634468	82.961122	55.004913	3.06	3
70030076162626671	82.865277	54.957446	3.06	3
141373143614480	82.797689	54.987743	3.06	4
141373143529977	82.880225	54.98841	181.05	1
70030076249942947	83.049573	54.882174	3.06	5
70030076261941763	83.015137	55.077879	3.06	4
141373143530489	82.872116	54.976283	109.31	3
70030076210100441	82.822221	55.067014	3.06	5
141373143634174	82.958212	55.012228	3.06	3
141373143606574	82.955557	54.863532	3.06	3
141373143686486	82.869996	54.982203	61.49	2
141373143619003	82.956081	54.945188	3.06	1
141373143563702	82.80844	54.999012	3.06	4
141373143633074	82.952554	55.019232	3.06	2
141373143629118	82.983708	55.005188	3.06	3
141373143588459	82.90486	55.104504	11.96	5
141373143572452	82.978559	54.950494	3.06	3
70030076327496324	82.934559	54.843801	3.06	5
141373143606805	82.962216	54.86776	3.06	3
141373143680354	82.969827	55.014831	3.06	2
141373143569218	82.936236	54.978111	3.06	4
141373143631928	82.994869	55.031124	3.06	3
141373143620858	83.122337	54.958295	3.06	4
141373143637493	82.944702	55.052948	3.06	3
141373143603996	83.068333	54.885436	3.06	4
141373143646379	82.982315	55.1582	3.06	5
141373143519987	82.99023	55.041475	136.64	1
141373143631612	82.959716	55.02112	3.06	3
141373143639932	82.954348	55.062666	3.06	3
141373143633222	82.959628	55.002733	3.06	3
70030076138910934	83.031877	55.022368	3.06	4
141373143624110	83.140892	54.96377	3.06	5
141373143619610	82.876523	55.022658	3.06	4
141373186158319	83.057307	55.066531	3.06	5
141373143560093	82.896536	55.0733	3.06	2
70030076251961057	83.095558	54.815246	3.06	2
70030076249944136	83.049105	54.880327	3.06	5
141373143518924	82.913802	55.046021	136.64	2
70030076334691422	82.938631	54.859349	3.06	5
70030076262938271	83.006191	55.081585	3.06	4
70030076255218628	82.791002	54.988942	3.06	4
70030076193916364	82.886848	54.965657	3.06	3
70030076249924227	83.048362	54.884372	3.06	5
141373143527333	82.906396	55.074615	20.5	2
141373143535977	82.965544	54.955153	152.01	2
141373143639789	82.885625	55.073156	3.06	3
141373143530510	82.868013	54.978692	30.74	3
141373143607177	83.007353	54.875426	3.06	5
141373143585521	82.79826	55.012474	3.06	3
141373143568611	82.886657	54.971293	3.06	2
141373143640076	82.805565	55.09732	3.06	5
70030076347569695	82.966136	54.962353	3.06	1
70030076329204464	82.926378	54.839206	3.06	5
70030076262895680	83.023753	55.085655	3.06	5
141373143686244	82.937835	55.108416	450.9	3
141373143630243	82.995352	54.993841	3.06	4
141373143635283	83.005876	55.056339	3.06	3
141373143634340	82.994725	55.040737	3.06	2
141373143540580	82.889238	55.048774	204.96	3
141373143528832	82.819678	54.990154	34.16	2
141373143615083	82.803204	54.986236	3.06	3
70030076347029106	82.89625	55.097806	3.06	4
141373143557430	82.910328	55.123084	3.06	3
141373143557397	82.900368	55.124406	0	3
141373143630988	83.071262	54.917431	3.06	3
141373143633378	82.993208	55.040372	3.06	2
141373143524932	82.994831	55.169541	136.64	5
141373143549784	82.98673	54.985803	3.06	3
141373143624952	82.988762	55.003101	3.06	3
141373143626250	82.982764	54.987617	3.06	3
141373143625879	83.075155	54.981223	3.06	4
141373143543129	83.14521	54.963492	3.06	5
